Note(start=1.500000, end=2.250000, pitch=68, velocity=29)
Note(start=187.570312, end=187.820312, pitch=42, velocity=25)
Note(start=187.584375, end=187.833333, pitch=51, velocity=34)
Note(start=187.584375, end=187.833333, pitch=75, velocity=33)
Note(start=187.595313, end=187.843750, pitch=78, velocity=35)
Note(start=187.833333, end=188.082292, pitch=68, velocity=35)
Note(start=188.090104, end=188.338542, pitch=68, velocity=28)
Note(start=188.333333, end=188.582292, pitch=61, velocity=29)
Note(start=188.343750, end=188.592187, pitch=63, velocity=28)
Note(start=188.592187, end=188.841146, pitch=68, velocity=32)
Note(start=188.824479, end=188.841146, pitch=68, velocity=29)
Note(start=189.072917, end=189.321875, pitch=63, velocity=36)
Note(start=189.091146, end=189.340104, pitch=61, velocity=37)
Note(start=189.340104, end=189.588542, pitch=68, velocity=36)
Note(start=189.575521, end=189.588542, pitch=68, velocity=31)
Note(start=189.820312, end=190.068750, pitch=63, velocity=26)
Note(start=189.821875, end=190.070312, pitch=61, velocity=26)
Note(start=189.095313, end=190.092187, pitch=80, velocity=30)
Note(start=190.070312, end=190.318750, pitch=68, velocity=36)
Note(start=190.321875, end=190.570312, pitch=68, velocity=32)
Note(start=190.340104, end=190.587500, pitch=81, velocity=26)
Note(start=190.572917, end=190.821875, pitch=56, velocity=26)
Note(start=190.587500, end=190.835938, pitch=45, velocity=25)
Note(start=190.590104, end=190.838542, pitch=52, velocity=31)
Note(start=190.571875, end=191.068750, pitch=80, velocity=27)
Note(start=190.572917, end=191.070312, pitch=73, velocity=32)
Note(start=190.842187, end=191.091146, pitch=68, velocity=36)
Note(start=191.075521, end=191.325521, pitch=81, velocity=29)
Note(start=191.092187, end=191.342187, pitch=68, velocity=27)
Note(start=191.322917, end=191.572917, pitch=80, velocity=35)
Note(start=191.335938, end=191.585938, pitch=56, velocity=28)
Note(start=191.340104, end=191.590104, pitch=61, velocity=28)
Note(start=191.582292, end=191.830729, pitch=68, velocity=32)
Note(start=191.837500, end=192.087500, pitch=68, velocity=31)
Note(start=191.843750, end=192.093750, pitch=81, velocity=29)
Note(start=192.076562, end=192.325521, pitch=80, velocity=32)
Note(start=192.091146, end=192.340104, pitch=61, velocity=28)
Note(start=192.093750, end=192.342187, pitch=56, velocity=36)
Note(start=192.330729, end=192.579688, pitch=68, velocity=35)
Note(start=192.582292, end=192.832292, pitch=68, velocity=25)
Note(start=192.587500, end=192.837500, pitch=66, velocity=29)
Note(start=192.592187, end=192.842187, pitch=78, velocity=35)
Note(start=192.826562, end=193.076562, pitch=76, velocity=34)
Note(start=192.829688, end=193.079688, pitch=56, velocity=30)
Note(start=192.832292, end=193.080729, pitch=61, velocity=29)
Note(start=192.832292, end=193.080729, pitch=64, velocity=35)
Note(start=193.076562, end=193.324479, pitch=78, velocity=37)
Note(start=193.079688, end=193.326562, pitch=68, velocity=32)
Note(start=193.092187, end=193.342187, pitch=66, velocity=36)
Note(start=193.329688, end=193.579688, pitch=63, velocity=36)
Note(start=193.338542, end=193.588542, pitch=68, velocity=26)
Note(start=193.342187, end=193.592187, pitch=75, velocity=28)
Note(start=193.575521, end=193.592187, pitch=75, velocity=28)
Note(start=193.584375, end=193.833333, pitch=52, velocity=25)
Note(start=193.591146, end=193.840104, pitch=44, velocity=25)
Note(start=193.596354, end=193.845313, pitch=56, velocity=30)
Note(start=193.832292, end=194.080729, pitch=68, velocity=34)
Note(start=193.584375, end=194.083333, pitch=80, velocity=28)
Note(start=194.078125, end=194.326562, pitch=81, velocity=28)
Note(start=194.083333, end=194.332292, pitch=68, velocity=36)
Note(start=194.328125, end=194.575521, pitch=56, velocity=30)
Note(start=194.335938, end=194.583333, pitch=80, velocity=37)
Note(start=194.343750, end=194.591146, pitch=63, velocity=27)
Note(start=194.572917, end=194.820312, pitch=68, velocity=25)
Note(start=194.824479, end=195.072917, pitch=81, velocity=30)
Note(start=194.825521, end=195.074479, pitch=68, velocity=28)
Note(start=195.084375, end=195.333333, pitch=63, velocity=30)
Note(start=195.087500, end=195.335938, pitch=56, velocity=27)
Note(start=195.092187, end=195.341146, pitch=80, velocity=27)
Note(start=195.343750, end=195.592187, pitch=68, velocity=34)
Note(start=195.574479, end=195.824479, pitch=66, velocity=29)
Note(start=195.593750, end=195.842187, pitch=68, velocity=27)
Note(start=195.595313, end=195.843750, pitch=78, velocity=34)
Note(start=195.824479, end=196.072917, pitch=76, velocity=31)
Note(start=195.824479, end=196.072917, pitch=64, velocity=35)
Note(start=195.829688, end=196.078125, pitch=56, velocity=31)
Note(start=195.838542, end=196.087500, pitch=63, velocity=30)
Note(start=196.071875, end=196.320312, pitch=78, velocity=27)
Note(start=196.074479, end=196.322917, pitch=66, velocity=34)
Note(start=196.085938, end=196.335938, pitch=68, velocity=28)
Note(start=196.333333, end=196.335938, pitch=68, velocity=25)
Note(start=196.341146, end=196.588542, pitch=63, velocity=27)
Note(start=196.342187, end=196.590104, pitch=75, velocity=32)
Note(start=196.584375, end=196.590104, pitch=75, velocity=29)
Note(start=196.578125, end=196.825521, pitch=43, velocity=26)
Note(start=196.579688, end=196.826562, pitch=78, velocity=31)
Note(start=196.588542, end=196.835938, pitch=51, velocity=33)
Note(start=196.826562, end=197.075521, pitch=80, velocity=31)
Note(start=196.837500, end=197.085938, pitch=68, velocity=35)
Note(start=197.091146, end=197.341146, pitch=81, velocity=29)
Note(start=197.093750, end=197.342187, pitch=68, velocity=36)
Note(start=197.340104, end=197.587500, pitch=60, velocity=34)
Note(start=197.342187, end=197.588542, pitch=63, velocity=37)
Note(start=197.342187, end=197.588542, pitch=80, velocity=36)
Note(start=197.576562, end=197.824479, pitch=68, velocity=37)
Note(start=197.585938, end=197.833333, pitch=81, velocity=31)
Note(start=197.828125, end=198.076562, pitch=68, velocity=35)
Note(start=198.068750, end=198.317708, pitch=60, velocity=28)
Note(start=198.087500, end=198.334375, pitch=80, velocity=29)
Note(start=198.090104, end=198.338542, pitch=63, velocity=33)
Note(start=198.318750, end=198.567708, pitch=68, velocity=30)
Note(start=198.324479, end=198.572917, pitch=78, velocity=29)
Note(start=198.337500, end=198.585938, pitch=66, velocity=26)
Note(start=198.580729, end=198.829688, pitch=68, velocity=32)
Note(start=198.829688, end=199.078125, pitch=63, velocity=32)
Note(start=199.074479, end=199.078125, pitch=63, velocity=25)
Note(start=198.830729, end=199.079688, pitch=76, velocity=33)
Note(start=198.833333, end=199.082292, pitch=60, velocity=26)
Note(start=199.079688, end=199.328125, pitch=75, velocity=32)
Note(start=199.090104, end=199.338542, pitch=68, velocity=32)
Note(start=199.317708, end=199.338542, pitch=68, velocity=27)
Note(start=199.326562, end=199.575521, pitch=76, velocity=31)
Note(start=199.338542, end=199.585938, pitch=64, velocity=31)
Note(start=199.566667, end=199.815104, pitch=51, velocity=33)
Note(start=199.567708, end=199.816667, pitch=75, velocity=25)
Note(start=199.570312, end=199.818750, pitch=68, velocity=37)
Note(start=199.575521, end=199.824479, pitch=42, velocity=26)
Note(start=199.826562, end=200.075521, pitch=68, velocity=23)
Note(start=199.835938, end=200.084375, pitch=73, velocity=23)
Note(start=200.087500, end=200.337500, pitch=68, velocity=26)
Note(start=200.315104, end=200.565104, pitch=61, velocity=27)
Note(start=200.335938, end=200.585938, pitch=63, velocity=24)
Note(start=200.571875, end=200.820312, pitch=68, velocity=21)
Note(start=200.828125, end=201.076562, pitch=68, velocity=24)
Note(start=201.071875, end=201.076562, pitch=68, velocity=30)
Note(start=201.071875, end=202.070312, pitch=72, velocity=25)
Note(start=201.072917, end=202.071875, pitch=61, velocity=27)
Note(start=201.134375, end=202.082292, pitch=63, velocity=20)
End time:202.08229166666666
tempo changes:(array([0.]), array([120.]))
No sustain pedal events found
